T,X,Y,Z,Label,Perimeter,Volume,Intensity,ExtentX,ExtentY,ExtentZ
173,496,91,12,94,82.14395608945198,9360,3286,40,39,6
173,457,85,13,95,91.49913762691469,12936,4301,44,42,7
173,471,105,15,97,66.18569520254775,4896,2963,36,34,4
173,431,120,13,98,110.47686508909645,22770,9760,46,45,11
173,599,262,8,102,40.8366033749222,1150,809,23,25,2
173,567,233,5,105,68.63535423884517,5460,1961,30,26,7
173,547,146,4,110,58.310327641584536,3348,2286,27,31,4
173,505,131,4,111,64.91787925109357,4620,2924,33,35,4
173,469,118,5,113,64.86162456152375,4608,2972,32,36,4
173,427,114,6,114,77.95554179441507,8000,4219,40,40,5
173,543,246,9,118,64.29363020880622,4488,2598,34,33,4
173,515,239,5,119,86.55951418626668,10952,4728,37,37,8
173,523,233,3,121,40.86026305772105,1152,749,24,24,2
173,482,243,4,122,77.14153088824625,7752,3378,34,38,6
173,518,278,8,125,71.12510496405353,6076,2883,31,28,7
173,487,255,11,126,95.74139104477183,14820,6976,38,39,10
173,454,249,6,128,69.2170375172737,5600,3240,32,35,5
173,416,248,5,129,74.66815842626319,7030,4458,38,37,5
173,631,160,19,136,75.76370795165013,7344,3866,36,34,6
173,655,182,15,137,69.25821363496699,5610,3453,33,34,5
173,600,152,23,139,61.27462653994115,3885,1850,37,35,3
173,551,131,21,140,107.82271771681508,21168,6108,49,48,9
173,653,217,20,143,84.24848903608903,10098,4795,33,34,9
173,608,205,22,144,83.94706073805588,9990,6024,45,37,6
173,604,232,17,146,71.23808253488744,6105,2977,37,33,5
173,571,240,18,147,100.493285405878,17138,5352,41,38,11
173,573,116,17,151,94.33177818560463,14175,4752,45,45,7
173,556,125,15,152,62.96760852134463,4216,2456,31,34,4
173,529,140,17,154,79.88858257401664,8610,4220,35,41,6
173,532,178,14,155,104.35026793563645,19188,5781,39,41,12
173,566,179,20,158,94.12057033948112,14080,4001,40,44,8
173,540,176,20,159,76.90195937374402,7680,3512,32,40,6
173,497,160,23,161,78.59983168807159,8200,4847,40,41,5
173,459,161,22,162,96.3831085307803,15120,6604,40,42,9
173,580,230,21,167,69.50424843170511,5670,984,27,35,6
173,568,256,24,168,68.68559975769719,5472,3727,38,36,4
173,566,199,24,170,86.6805324476971,10998,5580,47,39,6
173,530,218,21,171,114.07645113945253,25069,5662,43,53,11
173,530,246,25,174,53.54209138681707,2592,1643,27,32,3
173,487,254,23,175,70.59042775461084,5940,3610,36,33,5
173,485,215,23,177,91.89353533608973,13104,5289,42,39,8
173,441,231,22,178,100.97957590990761,17388,7930,46,42,9
173,544,307,21,182,88.11220278997449,11552,3593,38,38,8
173,464,285,23,183,64.86162456152375,4608,2590,36,32,4
173,460,325,24,185,92.81003178840406,13500,4939,45,60,5
173,413,302,23,186,113.59051441974565,24750,5442,55,45,10
173,591,299,13,189,61.66641868380707,3960,2031,33,30,4
173,553,332,17,190,85.56277332718402,10578,4461,43,41,6
173,511,340,19,192,102.42233620469133,18144,4946,48,42,9
173,471,347,21,193,92.61713627314624,13416,3990,39,43,8
173,512,376,5,199,87.2080025793763,11200,3739,40,40,7
173,467,376,6,200,91.00607570843223,12728,4293,43,37,8
173,518,388,7,202,67.74388509848652,5250,1815,35,30,5
173,489,402,6,203,71.98862000962887,6300,1901,36,35,5
173,433,398,5,206,91.89353533608973,13104,5518,42,39,8
173,383,402,5,207,89.26655467465713,12012,4346,39,44,7
173,347,404,6,209,77.14153088824625,7752,4472,38,34,6
173,311,397,5,210,70.59042775461084,5940,3848,36,33,5
173,489,367,9,214,61.458084600355036,3920,2285,28,35,4
173,456,383,7,215,51.747449699370335,2340,1433,26,30,3
173,395,381,9,218,70.63001858049617,5950,3558,35,34,5
173,425,435,11,221,109.85230273221201,22386,5110,39,41,14
173,386,429,9,222,90.98700486216798,12720,3245,53,48,5
173,368,445,11,224,95.57312814782439,14742,4355,39,42,9
173,348,432,15,225,99.0617767368454,16416,4947,48,38,9
173,360,341,3,230,49.96161336515585,2106,1510,26,27,3
173,320,334,4,231,61.66641868380707,3960,2024,30,33,4
173,281,342,4,233,76.45882666940236,7548,4478,34,37,6
173,238,289,3,234,68.55144785417025,5440,3398,32,34,5
173,267,259,5,237,84.1984007430482,10080,3177,48,42,5
173,230,231,6,238,96.3831085307803,15120,2344,35,48,9
173,207,261,7,240,78.9972086731746,8325,1613,37,45,5
173,150,253,7,241,68.04364070641303,5320,1896,38,28,5
173,337,435,16,245,48.696214569816235,1950,221,26,25,3
173,299,419,13,246,106.37719862541057,20328,5000,44,42,11
173,286,431,9,248,73.33451233279716,6660,3876,36,37,5
173,242,409,14,249,114.49206414865974,25344,8584,44,48,12
173,246,422,15,251,95.48227911194273,14700,2375,35,42,10
173,210,411,13,255,98.03332325495717,15910,3792,43,37,10
173,150,387,15,256,85.78329691416212,10660,3407,65,41,4
173,572,288,7,264,62.96760852134463,4216,1998,34,31,4
173,547,322,9,265,96.76407339409991,15300,4639,34,45,10
173,546,272,4,267,63.63752697758106,4352,2849,34,32,4
173,505,275,4,268,62.96760852134463,4216,2684,31,34,4
173,547,334,7,271,55.58398307884962,2900,1730,29,25,4
173,510,322,5,272,54.275635846678696,2700,1798,30,30,3
173,486,297,7,274,61.03712560414849,3840,2479,32,30,4
173,446,292,7,275,97.79655173191922,15795,5876,45,39,9
173,489,339,4,279,60.973478920235635,3828,2507,29,33,4
173,459,326,4,280,63.715418765216256,4368,2738,28,39,4
173,431,344,4,282,71.60569457587955,6200,2497,31,40,5
173,411,321,5,283,88.93836584911749,11880,4110,45,44,6
173,432,282,3,286,51.16596846005974,2262,1449,26,29,3
173,382,264,3,287,65.45671857837553,4736,3118,32,37,4
173,342,236,5,289,110.37002085891292,22704,6134,43,48,11
173,285,203,4,290,97.14206189343217,15480,5257,40,43,9
173,392,306,8,295,69.93066553092852,5775,3477,33,35,5
173,352,299,5,296,89.59234790794609,12144,4504,44,46,6
173,338,285,4,298,63.74457914400817,4374,1489,27,27,6
173,289,270,4,299,64.767649314641,4588,2650,31,37,4
173,181,229,4,302,71.95051062187727,6290,3819,34,37,5
173,138,208,6,303,75.0555944860913,7140,4272,34,35,6
173,115,233,7,305,71.23808253488744,6105,3915,33,37,5
173,114,184,12,306,115.28168954337785,25872,7761,48,49,11
173,244,176,7,309,91.81867295237394,13072,5559,38,43,8
173,211,204,5,313,77.26737373920385,7790,3770,41,38,5
173,170,174,8,314,96.51043114714227,15180,4598,46,55,6
173,199,142,10,317,104.83743778003287,19458,4939,46,47,9
173,157,151,12,318,93.57821871140345,13838,2438,37,34,11
173,137,156,11,320,65.7502503907054,4800,2942,32,30,5
173,124,181,17,321,79.88858257401664,8610,2007,41,42,5
173,551,190,4,327,69.2170375172737,5600,3181,35,32,5
173,511,175,3,328,64.93660916536166,4624,2979,34,34,4
173,480,169,4,330,92.39569577186633,13320,3861,37,40,9
173,437,158,4,331,78.64453786670546,8214,3031,37,37,6
173,465,199,5,334,70.63001858049617,5950,2223,35,34,5
173,428,200,5,335,87.56986565622799,11340,3207,45,36,7
173,399,176,4,337,65.45671857837553,4736,3023,37,32,4
173,371,209,6,338,87.29097884501626,11232,5459,39,36,8
173,419,142,8,342,65.05809108893969,4650,2987,31,30,5
173,379,138,8,343,93.40206468305215,13760,4412,43,40,8
173,380,97,11,345,114.40164232606024,25284,7280,43,49,12
173,340,109,12,346,100.0180306076043,16896,5054,44,48,8
173,390,86,13,349,80.20281669811604,8712,3531,33,33,8
173,306,110,17,350,79.10776068880688,8360,2600,44,38,5
173,279,116,18,352,116.93331269162259,27000,7956,45,50,12
173,242,143,20,353,104.80510050537814,19440,8382,45,48,9
173,363,143,6,357,63.57898276148188,4340,2597,31,35,4
173,319,128,10,360,106.17096623095614,20210,6150,47,43,10
173,329,152,7,365,50.50140014210542,2175,1310,25,29,3
173,272,138,9,366,97.10648868188072,15463,4552,47,47,7
173,256,138,9,368,75.34878337873684,7224,1754,28,43,6
173,221,131,12,369,97.17969927104286,15498,4738,42,41,9
173,271,113,13,373,90.48833082547799,12512,2743,34,46,8
173,225,116,14,374,79.10776068880688,8360,3001,44,38,5
173,184,133,14,376,71.29637886412286,6120,3149,34,36,5
173,155,160,18,377,87.71377695153586,11396,3122,44,37,7
173,216,169,21,383,112.44695995257703,24010,4454,49,49,10
173,171,167,19,384,82.77103345812496,9576,2718,36,38,7
173,539,369,10,392,76.68774667812976,7616,1379,34,32,7
173,543,371,14,394,47.09590992609304,1764,381,21,21,4
173,512,396,14,395,93.43825301084316,13776,2166,42,41,8
173,528,386,11,398,31.08037988300566,507,204,13,13,3
173,490,402,12,399,99.82824261723975,16800,3510,50,42,8
173,466,405,16,401,102.26403249611838,18060,4585,43,42,10
173,427,411,16,402,103.12871946588025,18522,6187,49,42,9
173,498,412,10,406,47.76278105465436,1840,562,23,20,4
173,457,425,11,407,88.0918582492398,11544,4090,37,39,8
173,461,436,15,409,55.8700120418369,2945,1009,31,19,5
173,414,440,16,410,97.20477466869065,15510,5518,33,47,10
173,381,428,19,414,73.22423470427063,6630,3925,34,39,5
173,350,399,20,416,102.26403249611838,18060,4754,42,43,10
173,287,390,21,417,95.33047873017662,14630,5924,38,55,7
173,324,428,18,422,76.25569386671573,7488,4168,32,39,6
173,283,414,18,423,64.91787925109357,4620,2945,35,33,4
173,245,385,21,424,86.2209743725672,10824,6024,44,41,6
173,184,399,18,429,87.89300461980123,11466,5593,39,49,6
173,123,367,18,430,93.42468567320351,13770,4111,51,45,6
173,102,343,16,432,115.17464984436938,25800,6182,43,50,12
173,69,317,17,433,85.4331571115775,10530,4547,39,45,6
173,217,349,23,436,117.30745579362599,27260,8306,58,47,10
173,187,372,21,440,64.00583033864883,4428,2457,36,41,3
173,152,352,21,441,63.63752697758106,4352,1677,32,34,4
173,141,313,21,443,106.04824538783056,20140,4462,38,53,10
173,93,288,21,446,98.86829621162775,16320,6679,60,34,8
173,530,350,15,454,80.75141662858894,8892,2618,38,39,6
173,510,376,17,455,75.98999243068478,7410,4373,38,39,5
173,473,386,21,457,85.0091642410561,10374,5156,38,39,7
173,439,381,21,458,87.89300461980123,11466,6066,42,39,7
173,417,415,20,464,63.007411065775194,4224,1900,33,32,4
173,394,382,22,465,73.59783420547762,6732,3276,33,34,6
173,438,311,20,469,78.47181870632073,8160,2435,34,40,6
173,394,325,22,470,65.56710111221882,4760,2605,35,34,4
173,372,286,23,472,78.47181870632073,8160,2821,48,34,5
173,337,267,23,473,88.90841018304252,11868,3380,43,46,6
173,395,249,23,476,64.17881991057384,4464,2895,36,31,4
173,345,228,23,477,68.55144785417025,5440,2975,32,34,5
173,229,228,23,479,74.74596728728801,7052,3210,41,43,4
173,201,192,23,480,78.59983168807159,8200,4187,40,41,5
173,357,354,25,484,58.310327641584536,3348,1751,31,36,3
173,321,312,23,487,82.3482225406424,9430,4193,41,46,5
173,286,337,23,492,70.35194476207401,5880,3240,35,42,4
173,262,295,23,493,67.44145301269118,5180,3021,35,37,4
173,217,297,24,495,42.496386096005445,1296,950,24,27,2
173,177,303,22,496,49.312687793029056,2025,1324,25,27,3
173,166,269,24,500,48.46201410878369,1922,1222,31,31,2
173,128,271,23,501,66.18569520254775,4896,2998,34,36,4
173,99,233,22,503,101.7861562124136,17808,5114,48,53,7
173,116,213,19,504,95.40427067924864,14664,4166,52,47,6
173,200,241,23,507,73.55407805116518,6720,2453,35,32,6
173,151,231,22,508,87.71377695153586,11396,4166,37,44,7
173,163,189,22,510,78.75926383221899,8250,4335,50,33,5
173,136,202,18,511,71.14070941935107,6080,2622,32,38,5
173,540,192,11,520,87.77787086917179,11421,2353,47,27,9
173,511,204,11,521,93.94197300269916,14000,5478,50,40,7
173,478,155,10,523,94.82827037359938,14400,6911,40,40,9
173,451,167,16,524,64.767649314641,4588,2679,31,37,4
173,479,201,13,527,82.14395608945198,9360,4030,39,40,6
173,436,213,13,528,122.32804456089958,30912,5642,56,46,12
173,425,187,18,529,100.6143241368847,17200,7225,40,43,10
173,404,146,19,535,74.5617933842264,7000,3945,35,40,5
173,397,111,20,538,84.1984007430482,10080,5400,42,40,6
173,359,133,18,539,78.9972086731746,8325,3955,45,37,5
173,334,127,17,541,69.95084171944876,5780,3859,34,34,5
173,295,144,15,542,81.43578329767914,9120,5806,40,38,6
173,525,196,8,548,30.60310218907588,484,361,22,22,1
173,449,181,9,551,77.20119180211891,7770,4860,35,37,6
173,410,204,9,554,76.38108677169684,7525,3339,35,43,5
173,383,175,13,559,91.10131026485055,12768,5493,48,38,7
173,349,161,12,560,75.70175885783624,7326,3975,33,37,6
173,370,196,8,562,59.64943470738113,3584,2230,32,28,4
173,332,247,8,563,87.13526859852749,11172,3063,42,38,7
173,554,208,15,569,71.23808253488744,6105,3457,33,37,5
173,512,211,16,570,74.66815842626319,7030,4343,37,38,5
173,443,267,14,573,92.61713627314624,13416,5413,43,39,8
173,477,203,20,576,55.66054513578552,2912,1713,28,26,4
173,455,230,17,577,64.93660916536166,4624,2846,34,34,4
173,419,178,22,582,79.34675839675336,8436,2450,38,37,6
173,373,179,19,583,86.3641195845354,10878,4521,42,37,7
173,395,178,24,585,83.5247846796402,9840,4905,41,40,6
173,344,171,23,586,82.4354558924576,9460,4968,44,43,5
173,307,180,23,588,80.5328731604714,8820,5710,42,42,5
173,283,214,23,589,83.6942066138216,9900,6134,44,45,5
173,514,345,11,595,55.39808208128827,2871,1816,33,29,3
173,459,323,17,596,77.30042223499545,7800,3911,40,39,5
173,485,359,15,601,44.177803950834694,1456,997,26,28,2
173,444,349,13,602,96.3831085307803,15120,4254,45,42,8
173,426,357,11,603,71.23808253488744,6105,3886,33,37,5
173,417,282,18,608,83.18386339693505,9720,4229,36,45,6
173,348,288,19,609,65.19770115461282,4680,3034,40,39,3
173,389,375,16,611,81.07703070190469,9000,5503,40,45,5
173,330,389,16,612,88.48689428778555,11700,5144,39,50,6
173,402,250,15,617,68.07773071247,5328,3453,36,37,4
173,356,264,11,618,71.75935533590157,6240,3844,40,39,4
173,359,235,16,620,70.5428600665172,5928,3705,39,38,4
173,319,253,14,621,90.76711316624159,12628,4779,44,41,7
173,412,306,13,624,77.30042223499545,7800,4443,40,39,5
173,362,331,10,625,80.51765243186084,8815,4959,43,41,5
173,373,302,15,627,68.70233193856802,5476,3507,37,37,4
173,328,298,12,628,99.51230948038669,16641,6077,43,43,9
173,318,289,9,632,66.47283847329793,4960,2771,31,32,5
173,248,294,9,633,86.06136465110934,10764,4979,39,46,6
173,212,313,13,635,78.96873094587887,8316,3094,33,42,6
173,141,282,13,636,103.82555627591054,18900,5726,50,42,9
173,331,352,13,639,76.58355580840389,7585,4592,37,41,5
173,270,325,11,640,100.0180306076043,16896,6300,44,48,8
173,236,356,10,642,97.1587932168587,15488,5525,44,44,8
173,167,325,12,643,120.00479631404104,29184,9639,38,48,16
173,247,367,4,650,75.78433515330957,7350,4316,35,35,6
173,201,318,4,651,75.0555944860913,7140,4169,34,35,6
173,161,305,5,653,71.98862000962887,6300,4041,36,35,5
173,114,291,8,654,71.98862000962887,6300,4348,35,36,5
173,93,231,13,656,105.80194797898038,20000,6673,50,40,10
173,70,231,9,658,71.95051062187727,6290,3643,34,37,5
173,103,196,13,659,119.4263314895324,28764,3247,51,47,12
173,233,184,16,662,96.3235760211741,15092,7341,44,49,7
173,190,186,15,665,89.33586103376707,12040,7008,40,43,7
173,212,241,10,670,105.02925445304885,19565,5147,65,43,7
173,186,230,12,671,52.40255025268907,2430,1694,27,30,3
173,155,217,13,672,104.75295955023422,19411,7060,47,59,7
173,265,405,6,679,77.20119180211891,7770,4165,37,35,6
173,213,405,8,680,74.33386137470872,6936,4192,34,34,6
173,173,388,8,682,77.92954794727478,7992,4494,36,37,6
173,116,344,9,683,97.1587932168587,15488,5901,44,44,8
173,100,326,13,686,68.2349546674428,5365,3232,37,29,5
173,73,271,13,687,85.72961523749343,10640,4374,38,40,7
173,63,262,14,689,48.696214569816235,1950,1327,26,25,3
173,90,201,16,690,56.365183801619494,3024,1737,27,28,4
173,234,256,17,693,103.08787199242518,18500,5927,37,50,10
173,193,261,17,696,86.93200956285861,11094,6267,43,43,6
173,136,288,18,701,64.767649314641,4588,2929,37,31,4
173,137,240,18,702,79.18653763857895,8385,4266,43,39,5
173,214,344,16,704,76.49932393686291,7560,4384,36,42,5
173,159,327,18,705,31.059932258759464,506,376,22,23,1
173,320,192,9,710,66.18569520254775,4896,2781,34,36,4
173,274,192,13,711,65.53034824515025,4752,2985,36,33,4
173,292,220,8,713,64.91787925109357,4620,2884,35,33,4
173,254,242,11,714,73.33451233279716,6660,3974,36,37,5
173,318,338,19,717,46.845395028962685,1736,1152,28,31,2
173,295,258,18,718,66.18569520254775,4896,2808,34,36,4
173,277,298,18,720,68.55144785417025,5440,2822,40,34,4
173,261,338,16,721,71.15630703208927,6084,3542,39,39,4
174,661,249,15,9,80.20281669811604,8712,1492,22,44,9
174,666,209,15,10,74.20503293388957,6900,2174,25,46,6
174,616,252,22,12,118.83102590515806,28336,6201,56,46,11
174,642,260,20,13,101.80901409690364,17820,8596,44,45,9
174,644,285,16,17,60.427034590726535,3726,1158,23,27,6
174,615,260,12,19,114.3563777639537,25254,5774,61,46,9
174,584,265,14,20,84.5643407059296,10212,3383,37,46,6
174,586,154,16,24,111.82848602613906,23616,4850,41,48,12
174,609,142,19,25,102.15065764430261,18000,7524,50,40,9
174,586,164,11,27,102.90179239654498,18400,4895,46,40,10
174,564,126,13,28,134.79605287449928,41360,9070,47,55,16
174,532,137,12,31,93.15250733357662,13650,3214,39,50,7
174,504,125,13,32,117.25722933996317,27225,4854,55,45,11
174,485,146,18,34,107.59301374514216,21033,5256,41,57,9
174,460,126,20,35,112.05531927655443,23760,5929,54,44,10
174,597,297,16,40,109.21062744694915,21996,5502,47,36,13
174,577,304,20,41,70.63001858049617,5950,3147,34,35,5
174,590,270,19,43,52.445644474620984,2436,1600,29,28,3
174,550,273,19,44,69.95084171944876,5780,2698,34,34,5
174,506,303,23,47,85.93324929287807,10716,4411,38,47,6
174,508,292,19,48,97.06669951881173,15444,3929,39,44,9
174,521,249,21,50,97.66635457110786,15732,4820,46,38,9
174,482,267,18,51,120.75262362024819,29733,6925,51,53,11
174,574,226,11,55,77.81236048033193,7956,2251,39,34,6
174,553,272,11,56,77.92954794727478,7992,3338,37,36,6
174,573,328,12,58,78.2790124780337,8100,1311,27,30,10
174,530,296,12,59,110.7672129817021,22950,4655,51,50,9
174,547,277,15,62,64.91787925109357,4620,2775,33,35,4
174,506,308,16,63,90.29506169622776,12432,2641,42,37,8
174,494,305,11,65,84.25683129666797,10101,4093,39,37,7
174,471,328,11,66,81.27174813163745,9065,3833,35,37,7
174,632,257,11,72,58.310327641584536,3348,909,27,31,4
174,658,245,13,73,47.83190239719239,1848,1024,22,28,3
174,631,196,12,75,92.4996280257106,13365,3615,33,45,9
174,601,163,7,76,91.17735479954564,12800,3233,40,40,8
174,644,207,19,79,114.22642035394404,25168,8128,44,52,11
174,615,194,13,80,91.7061499561247,13024,4355,37,44,8
174,625,228,9,82,75.26524807368826,7200,2929,36,40,5
174,605,207,6,83,64.93660916536166,4624,3142,34,34,4
174,591,170,4,87,56.365183801619494,3024,1873,27,28,4
174,568,143,6,88,74.24802543072325,6912,2903,36,32,6
174,515,113,7,90,112.46881128619209,24024,4499,42,52,11
174,483,117,9,91,94.33177818560463,14175,3890,45,45,7
174,495,90,12,94,84.25683129666797,10101,3352,37,39,7
174,453,84,13,95,93.54665015329809,13824,4615,48,36,8
174,470,106,15,97,74.66815842626319,7030,4025,37,38,5
174,429,120,13,98,111.28922415364762,23276,9856,46,46,11
174,566,225,5,105,64.91787925109357,4620,2669,28,33,5
174,546,146,4,110,62.34412590122899,4092,2500,31,33,4
174,504,130,5,111,61.66641868380707,3960,2496,33,30,4
174,469,120,5,113,69.01041826558226,5550,2679,30,37,5
174,426,111,6,114,74.6327370934211,7020,3816,45,39,4
174,540,245,9,118,62.36443343553206,4096,2585,32,32,4
174,513,232,5,119,85.74841147033374,10647,3739,39,39,7
174,524,233,3,121,55.58398307884962,2900,1802,25,29,4
174,482,244,4,122,88.83843501681883,11840,3916,37,40,8
174,521,277,7,125,75.01352295570324,7128,3197,36,33,6
174,486,259,9,126,83.53044315704248,9842,4107,37,38,7
174,453,246,6,128,68.55144785417025,5440,3115,32,34,5
174,415,244,5,129,81.43578329767914,9120,5337,40,38,6
174,633,160,19,136,88.83843501681883,11840,4680,40,37,8
174,655,181,15,137,75.01352295570324,7128,4101,36,33,6
174,604,145,24,139,38.34387333906488,952,728,34,28,1
174,553,135,20,140,102.50694084931094,18189,6965,47,43,9
174,656,218,21,143,65.01142099323204,4640,2739,29,32,5
174,610,203,22,144,88.58510401799059,11739,6350,43,39,7
174,607,235,18,146,74.36242934884123,6944,3254,32,31,7
174,568,243,17,147,76.68774667812976,7616,3340,32,34,7
174,572,113,18,151,57.58137212857994,3224,2073,31,26,4
174,532,140,18,154,71.14070941935107,6080,3885,32,38,5
174,534,180,14,155,112.40791857732849,23985,6330,41,45,13
174,569,190,21,158,104.02294374019398,19008,5030,44,48,9
174,539,178,20,159,67.7352816077795,5248,3218,32,41,4
174,499,158,23,161,85.51421328648851,10560,6056,44,40,6
174,459,162,23,162,95.61201062898446,14760,6055,41,40,9
174,577,239,22,167,94.26962578534447,14147,3799,47,43,7
174,565,254,24,168,66.2037147229596,4900,2869,35,35,4
174,564,206,24,170,72.36751446223826,6400,3517,40,32,5
174,531,213,21,171,100.77007411327092,17280,5051,45,48,8
174,535,246,23,174,61.58325416120994,3944,2301,29,34,4
174,491,253,23,175,72.66779804485533,6480,3636,36,36,5
174,481,212,23,177,91.89353533608973,13104,5457,39,42,8
174,441,235,22,178,115.35293906061602,25920,8363,48,45,12
174,543,300,22,182,77.92954794727478,7992,4043,36,37,6
174,467,284,23,183,63.63752697758106,4352,2621,32,34,4
174,456,319,23,185,102.15065764430261,18000,5443,50,45,8
174,408,301,22,186,122.18012658765441,30800,6534,55,56,10
174,590,301,12,189,52.18600831868914,2400,1424,25,24,4
174,553,331,17,190,74.66815842626319,7030,4137,38,37,5
174,512,338,19,192,102.55763667401912,18216,5576,44,46,9
174,470,345,21,193,97.66635457110786,15732,4771,46,38,9
174,515,374,5,199,85.72961523749343,10640,3805,38,40,7
174,464,377,5,200,90.57022076231857,12546,5802,41,34,9
174,519,386,7,202,66.62882626261413,4995,1707,37,27,5
174,492,405,8,203,116.06064350704933,26400,4790,44,40,15
174,437,399,5,206,92.61713627314624,13416,5039,43,39,8
174,387,398,5,207,89.6316773018949,12160,4942,38,40,8
174,348,408,5,209,71.98862000962887,6300,3857,35,36,5
174,313,400,5,210,68.55144785417025,5440,3512,32,34,5
174,491,368,9,214,60.13369485173044,3672,2375,27,34,4
174,456,381,9,215,30.132210343369863,462,346,21,22,1
174,427,407,7,217,43.645489422508135,1404,876,26,27,2
174,394,379,9,218,77.20119180211891,7770,4282,37,35,6
174,421,435,11,221,103.75225900038284,18860,4533,41,46,10
174,386,427,9,222,77.30042223499545,7800,3251,39,40,5
174,370,444,12,224,99.76878563913827,16770,4122,39,43,10
174,346,434,14,225,107.87193401776125,21197,6227,47,41,11
174,363,335,5,230,65.28118101679982,4698,2476,27,29,6
174,324,334,5,231,69.25821363496699,5610,2945,34,33,5
174,286,342,3,233,77.30042223499545,7800,4407,39,40,5
174,240,289,4,234,78.64453786670546,8214,4386,37,37,6
174,272,259,4,237,76.49932393686291,7560,3334,42,30,6
174,220,233,8,238,104.15775943340375,19082,3442,47,58,7
174,206,267,5,240,78.56786753989927,8190,2398,35,39,6
174,145,248,6,241,58.37991043748533,3360,1838,28,30,4
174,341,440,17,245,26.660420275719943,320,20,10,16,2
174,298,423,12,246,110.44127331308658,22748,6675,44,47,11
174,284,431,10,248,90.69997770301468,12600,3434,30,35,12
174,244,408,13,249,115.28168954337785,25872,6869,49,48,11
174,256,419,16,251,66.74866253927306,5022,2747,27,31,6
174,204,411,13,255,106.17096623095614,20210,5730,47,43,10
174,161,388,14,256,106.17096623095614,20210,5974,43,47,10
174,573,292,7,264,59.02149928763074,3472,2175,28,31,4
174,550,319,7,265,107.79214705520576,21150,4336,45,47,10
174,551,271,3,267,68.57244370474929,5445,3207,33,33,5
174,508,276,3,268,69.13453799032462,5580,2887,36,31,5
174,545,333,9,271,69.79720973801908,5742,3134,33,29,6
174,509,315,4,272,62.283123782135675,4080,2244,34,30,4
174,485,297,7,274,63.007411065775194,4224,2332,33,32,4
174,444,292,7,275,94.51111659866278,14256,5782,44,36,9
174,492,339,4,279,62.283123782135675,4080,2562,30,34,4
174,460,328,4,280,64.06359736489479,4440,2771,30,37,4
174,427,343,6,282,107.87193401776125,21197,4897,47,41,11
174,407,321,5,283,87.89300461980123,11466,3870,39,42,7
174,429,288,3,286,81.07703070190469,9000,1599,25,36,10
174,383,257,3,287,69.93066553092852,5775,3517,33,35,5
174,342,234,5,289,101.4458851870206,17630,5960,41,43,10
174,287,204,5,290,102.05977622831341,17952,6592,44,51,8
174,393,305,7,295,74.24802543072325,6912,3097,36,32,6
174,357,298,5,296,75.18152692775618,7176,3086,46,39,4
174,341,285,4,298,59.02149928763074,3472,1933,28,31,4
174,299,269,3,299,68.48838300913785,5425,3662,31,35,5
174,180,231,4,302,73.93519406739748,6825,3739,39,35,5
174,136,209,6,303,69.25821363496699,5610,3499,34,33,5
174,112,234,7,305,77.20119180211891,7770,4329,37,35,6
174,104,190,11,306,109.65238014505175,22264,6443,46,44,11
174,259,186,7,310,69.25821363496699,5610,2991,34,33,5
174,215,161,8,311,87.13526859852749,11172,2781,49,38,6
174,207,197,4,313,70.59042775461084,5940,3581,36,33,5
174,168,179,9,314,101.19592274352686,17500,4170,50,50,7
174,189,144,9,317,86.2209743725672,10824,3493,33,41,8
174,151,156,14,318,96.11463051463878,14994,4942,49,34,9
174,123,165,12,320,81.61398032823976,9180,4219,34,45,6
174,120,178,17,321,78.59983168807159,8200,2569,40,41,5
174,544,188,5,327,79.59055757929342,8514,3660,43,33,6
174,510,173,4,328,64.29363020880622,4488,2914,34,33,4
174,476,164,5,330,78.56786753989927,8190,3214,35,39,6
174,435,155,4,331,76.63400612326397,7600,2883,40,38,5
174,467,198,4,334,69.79720973801908,5742,2403,29,33,6
174,431,196,4,335,79.88858257401664,8610,2924,41,30,7
174,400,177,4,337,65.45671857837553,4736,3256,37,32,4
174,371,208,6,338,88.87843431759349,11856,5793,38,39,8
174,416,136,8,342,62.887852123736415,4200,2673,35,30,4
174,379,137,9,343,100.0180306076043,16896,4417,48,44,8
174,374,96,11,345,103.0507098147305,18480,7028,44,42,10
174,335,110,13,346,102.18469651974573,18018,3851,42,39,11
174,385,85,12,349,66.42813581121212,4950,2819,33,30,5
174,302,114,18,350,87.13526859852749,11172,2700,49,38,6
174,276,122,19,352,116.69027957151897,26832,7775,43,52,12
174,240,149,21,353,108.58476483701111,21620,8024,46,47,10
174,365,146,6,357,71.98862000962887,6300,3309,35,36,5
174,317,129,10,360,108.43052490661123,21528,6281,52,46,9
174,334,152,6,365,56.365183801619494,3024,1811,28,36,3
174,274,144,7,366,95.7090787267441,14805,4406,47,45,7
174,261,139,10,368,65.72284303013491,4794,2478,34,47,3
174,213,135,12,369,103.86216613658769,18920,4775,43,40,11
174,270,112,13,373,80.40483975988458,8778,3358,33,38,7
174,226,124,15,374,93.59624832867179,13846,4557,43,46,7
174,181,137,14,376,81.38217183827513,9102,4001,37,41,6
174,162,164,18,377,73.93519406739748,6825,1950,35,39,5
174,271,103,16,380,42.40876443278328,1288,947,28,23,2
174,217,172,20,383,108.55127169335736,21600,4767,45,48,10
174,172,169,19,384,86.47512757251235,10920,2398,39,40,7
174,569,338,9,391,26.935289346211686,330,119,11,15,2
